9606.ENSP00000256151	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000256383	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000256398	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000256429	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000257177	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000257181	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000257552	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000257570	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000257829	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000257940	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258149	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258169	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258383	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258416	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258455	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258729	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258742	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258770	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258772	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258886	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258962	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000258975	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000259239	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000259469	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000259915	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000260102	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000260184	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000260210	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000260443	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000260508	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000260563	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000260665	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000260803	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000260947	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000260970	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261167	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261303	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261313	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261377	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261479	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261531	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261574	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261592	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261600	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261637	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261700	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261708	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261772	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261868	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261900	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000261973	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262027	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262031	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262160	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262189	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262238	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262415	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262498	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262519	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262584	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262633	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262710	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262715	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262746	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262794	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262878	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000262961	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263026	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263063	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263073	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263092	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263209	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263239	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263253	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263257	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263384	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263549	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263576	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263579	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263629	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263642	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263657	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263694	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263736	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263791	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000263805	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264028	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264157	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264161	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264230	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264279	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264335	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264350	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264645	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264657	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264669	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264670	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264758	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264852	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264867	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264951	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000264995	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265069	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265073	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265085	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265097	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265271	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265351	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265354	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265564	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265732	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265753	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265866	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000265872	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000266022	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000266070	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000266079	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000266126	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000266529	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000266604	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000266679	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000266735	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000266987	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000267260	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000267287	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000267425	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000267812	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000267884	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000268206	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000268482	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000268533	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000268624	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000268661	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000269305	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000269349	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000269385	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000269397	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000269701	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000270625	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000271628	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000271764	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000272139	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
9606.ENSP00000272317	Molecular Function (Gene Ontology)	GO:0003723	RNA binding
